assignment,scope,phi_start_deg,phi_width_deg,theta_deg,phi_deg,basis,feed,baseline,left_source,right_source,left_mag,right_mag,left_mag_rel_db,right_mag_rel_db,pdoa_deg,valid,pdoa_unwrapped_deg
A_H__B_V,full360,0.000000,360.000000,90.000000,170.000000,H,A,E4-E1,P4A,P1A,1169.422417,1985.199861,-9.836305,-5.239649,12.605816,True,-347.394184
A_H__B_V,full360,0.000000,360.000000,90.000000,175.000000,H,A,E4-E1,P4A,P1A,1182.861566,1926.463159,-9.737055,-5.500519,18.957713,True,-341.042287
A_H__B_V,full360,0.000000,360.000000,90.000000,180.000000,H,A,E4-E1,P4A,P1A,1183.331510,1850.396907,-9.733605,-5.850436,24.751844,True,-335.248156
A_H__B_V,full360,0.000000,360.000000,90.000000,185.000000,H,A,E4-E1,P4A,P1A,1167.495249,1762.052329,-9.850631,-6.275358,30.082200,True,-329.917800
A_H__B_V,full360,0.000000,360.000000,90.000000,190.000000,H,A,E4-E1,P4A,P1A,1133.534090,1666.798207,-10.107042,-6.758073,35.115940,True,-324.884060
A_H__B_V,full360,0.000000,360.000000,90.000000,195.000000,H,A,E4-E1,P4A,P1A,1081.013231,1569.719921,-10.519113,-7.279290,40.039890,True,-319.960110
A_H__B_V,full360,0.000000,360.000000,90.000000,200.000000,H,A,E4-E1,P4A,P1A,1010.498416,1474.418648,-11.105021,-7.823317,45.014995,True,-314.985005
A_H__B_V,full360,0.000000,360.000000,90.000000,205.000000,H,A,E4-E1,P4A,P1A,923.260440,1381.794518,-11.889249,-8.386864,50.145318,True,-309.854682
A_H__B_V,full360,0.000000,360.000000,90.000000,210.000000,H,A,E4-E1,P4A,P1A,821.220751,1289.666962,-12.906535,-8.986182,55.465387,True,-304.534613
A_H__B_V,full360,0.000000,360.000000,90.000000,215.000000,H,A,E4-E1,P4A,P1A,707.005440,1193.679011,-14.207278,-9.657982,60.931693,True,-299.068307
A_H__B_V,full360,0.000000,360.000000,90.000000,220.000000,H,A,E4-E1,P4A,P1A,583.832035,1089.117309,-15.869975,-10.454240,66.382176,True,-293.617824
A_H__B_V,full360,0.000000,360.000000,90.000000,225.000000,H,A,E4-E1,P4A,P1A,455.146708,972.731957,-18.032705,-11.435870,71.398230,True,-288.601770
A_H__B_V,full360,0.000000,360.000000,90.000000,230.000000,H,A,E4-E1,P4A,P1A,324.420267,843.755184,-20.973574,-12.671404,74.840873,True,-285.159127
A_H__B_V,full360,0.000000,360.000000,90.000000,235.000000,H,A,E4-E1,P4A,P1A,196.732805,703.888084,-25.318198,-14.245661,72.652538,True,-287.347462
A_H__B_V,full360,0.000000,360.000000,90.000000,240.000000,H,A,E4-E1,P4A,P1A,96.108951,556.627424,-31.540457,-16.284442,42.502334,True,-317.497666
A_H__B_V,full360,0.000000,360.000000,90.000000,245.000000,H,A,E4-E1,P4A,P1A,132.433648,406.825770,-28.755767,-19.007564,-17.913212,True,-377.913212
A_H__B_V,full360,0.000000,360.000000,90.000000,250.000000,H,A,E4-E1,P4A,P1A,251.800542,262.878108,-23.174600,-22.800645,-21.340188,True,-381.340188
A_H__B_V,full360,0.000000,360.000000,90.000000,255.000000,H,A,E4-E1,P4A,P1A,381.335973,155.477015,-19.569578,-27.362410,11.222694,True,-348.777306
A_H__B_V,full360,0.000000,360.000000,90.000000,260.000000,H,A,E4-E1,P4A,P1A,510.701030,181.372948,-17.032399,-26.024283,69.327768,True,-290.672232
A_H__B_V,full360,0.000000,360.000000,90.000000,265.000000,H,A,E4-E1,P4A,P1A,637.095136,312.606168,-15.111648,-21.295783,95.144778,True,-264.855222
A_H__B_V,full360,0.000000,360.000000,90.000000,270.000000,H,A,E4-E1,P4A,P1A,759.533228,471.494542,-13.584798,-17.726200,104.862615,True,-255.137385
A_H__B_V,full360,0.000000,360.000000,90.000000,275.000000,H,A,E4-E1,P4A,P1A,878.141862,641.616427,-12.324440,-15.050224,108.958440,True,-251.041560
A_H__B_V,full360,0.000000,360.000000,90.000000,280.000000,H,A,E4-E1,P4A,P1A,993.985802,819.611540,-11.248130,-12.923572,110.147193,True,-249.852807
A_H__B_V,full360,0.000000,360.000000,90.000000,285.000000,H,A,E4-E1,P4A,P1A,1108.888259,1004.300132,-10.297978,-11.158463,109.338584,True,-250.661416
A_H__B_V,full360,0.000000,360.000000,90.000000,290.000000,H,A,E4-E1,P4A,P1A,1225.103349,1194.673921,-9.432279,-9.650746,106.938385,True,-253.061615
A_H__B_V,full360,0.000000,360.000000,90.000000,295.000000,H,A,E4-E1,P4A,P1A,1344.764849,1389.312662,-8.622807,-8.339734,103.192162,True,-256.807838
A_H__B_V,full360,0.000000,360.000000,90.000000,300.000000,H,A,E4-E1,P4A,P1A,1469.122605,1586.107739,-7.854573,-7.189080,98.290099,True,-261.709901
A_H__B_V,full360,0.000000,360.000000,90.000000,305.000000,H,A,E4-E1,P4A,P1A,1597.732921,1782.097537,-7.125650,-6.177104,92.392040,True,-267.607960
A_H__B_V,full360,0.000000,360.000000,90.000000,310.000000,H,A,E4-E1,P4A,P1A,1727.908783,1973.441134,-6.445317,-5.291250,85.623234,True,-274.376766
A_H__B_V,full360,0.000000,360.000000,90.000000,315.000000,H,A,E4-E1,P4A,P1A,1854.727832,2155.622209,-5.830130,-4.524281,78.066535,True,-281.933465
A_H__B_V,full360,0.000000,360.000000,90.000000,320.000000,H,A,E4-E1,P4A,P1A,1971.691535,2323.944856,-5.298954,-3.871217,69.765508,True,-290.234492
A_H__B_V,full360,0.000000,360.000000,90.000000,325.000000,H,A,E4-E1,P4A,P1A,2071.831689,2474.262568,-4.868644,-3.326818,60.742031,True,-299.257969
A_H__B_V,full360,0.000000,360.000000,90.000000,330.000000,H,A,E4-E1,P4A,P1A,2148.853124,2603.710570,-4.551599,-2.883879,51.022876,True,-308.977124
A_H__B_V,full360,0.000000,360.000000,90.000000,335.000000,H,A,E4-E1,P4A,P1A,2197.919278,2711.090191,-4.355499,-2.532854,40.664798,True,-319.335202
A_H__B_V,full360,0.000000,360.000000,90.000000,340.000000,H,A,E4-E1,P4A,P1A,2215.936211,2796.614485,-4.284588,-2.263081,29.766385,True,-330.233615
A_H__B_V,full360,0.000000,360.000000,90.000000,345.000000,H,A,E4-E1,P4A,P1A,2201.526684,2861.027821,-4.341254,-2.065292,18.457672,True,-341.542328
A_H__B_V,full360,0.000000,360.000000,90.000000,350.000000,H,A,E4-E1,P4A,P1A,2155.072522,2904.523642,-4.526496,-1.934235,6.866669,True,-353.133331
A_H__B_V,full360,0.000000,360.000000,90.000000,355.000000,H,A,E4-E1,P4A,P1A,2079.073876,2926.084023,-4.838335,-1.869998,-4.925814,True,-364.925814
A_H__B_V,full360,0.000000,360.000000,90.000000,0.000000,V,B,E4-E1,P4B,P1B,3001.301347,2796.042788,-1.649541,-2.264857,-174.972620,True,-174.972620
A_H__B_V,full360,0.000000,360.000000,90.000000,5.000000,V,B,E4-E1,P4B,P1B,3000.040657,2746.989285,-1.653191,-2.418594,171.524381,True,-188.475619
A_H__B_V,full360,0.000000,360.000000,90.000000,10.000000,V,B,E4-E1,P4B,P1B,2989.067883,2681.534829,-1.685018,-2.628065,158.527088,True,-201.472912
A_H__B_V,full360,0.000000,360.000000,90.000000,15.000000,V,B,E4-E1,P4B,P1B,2963.204472,2603.195960,-1.760501,-2.885596,146.046580,True,-213.953420
A_H__B_V,full360,0.000000,360.000000,90.000000,20.000000,V,B,E4-E1,P4B,P1B,2918.905769,2515.689585,-1.891332,-3.182593,134.074349,True,-225.925651
A_H__B_V,full360,0.000000,360.000000,90.000000,25.000000,V,B,E4-E1,P4B,P1B,2854.276756,2421.877176,-2.085812,-3.512691,122.636043,True,-237.363957
A_H__B_V,full360,0.000000,360.000000,90.000000,30.000000,V,B,E4-E1,P4B,P1B,2769.031124,2323.495017,-2.349177,-3.872899,111.808227,True,-248.191773
A_H__B_V,full360,0.000000,360.000000,90.000000,35.000000,V,B,E4-E1,P4B,P1B,2664.791905,2221.560968,-2.682468,-4.262569,101.704860,True,-258.295140
A_H__B_V,full360,0.000000,360.000000,90.000000,40.000000,V,B,E4-E1,P4B,P1B,2545.229952,2117.092226,-3.081193,-4.680938,92.451068,True,-267.548932
A_H__B_V,full360,0.000000,360.000000,90.000000,45.000000,V,B,E4-E1,P4B,P1B,2415.523834,2011.743017,-3.535507,-5.124283,84.158163,True,-275.841837
A_H__B_V,full360,0.000000,360.000000,90.000000,50.000000,V,B,E4-E1,P4B,P1B,2281.265726,1908.071435,-4.032216,-5.583841,76.906494,True,-283.093506
A_H__B_V,full360,0.000000,360.000000,90.000000,55.000000,V,B,E4-E1,P4B,P1B,2147.386616,1809.338807,-4.557529,-6.045336,70.738463,True,-289.261537
A_H__B_V,full360,0.000000,360.000000,90.000000,60.000000,V,B,E4-E1,P4B,P1B,2017.552597,1718.970953,-5.099236,-6.490363,65.662309,True,-294.337691
A_H__B_V,full360,0.000000,360.000000,90.000000,65.000000,V,B,E4-E1,P4B,P1B,1894.079677,1639.945373,-5.647769,-6.899146,61.664694,True,-298.335306
A_H__B_V,full360,0.000000,360.000000,90.000000,70.000000,V,B,E4-E1,P4B,P1B,1778.147828,1574.345751,-6.196376,-7.253731,58.726439,True,-301.273561
A_H__B_V,full360,0.000000,360.000000,90.000000,75.000000,V,B,E4-E1,P4B,P1B,1670.090772,1523.193256,-6.740932,-7.540633,56.834685,True,-303.165315
A_H__B_V,full360,0.000000,360.000000,90.000000,80.000000,V,B,E4-E1,P4B,P1B,1569.666734,1486.521054,-7.279584,-7.752312,55.988199,True,-304.011801
A_H__B_V,full360,0.000000,360.000000,90.000000,85.000000,V,B,E4-E1,P4B,P1B,1476.333391,1463.577319,-7.812045,-7.887420,56.197717,True,-303.802283
A_H__B_V,full360,0.000000,360.000000,90.000000,90.000000,V,B,E4-E1,P4B,P1B,1389.603760,1453.042435,-8.337914,-7.950168,57.485675,True,-302.514325
A_H__B_V,full360,0.000000,360.000000,90.000000,95.000000,V,B,E4-E1,P4B,P1B,1309.547626,1453.198204,-8.853308,-7.949236,59.887653,True,-300.112347
A_H__B_V,full360,0.000000,360.000000,90.000000,100.000000,V,B,E4-E1,P4B,P1B,1237.431945,1462.039811,-9.345307,-7.896550,63.452537,True,-296.547463
A_H__B_V,full360,0.000000,360.000000,90.000000,105.000000,V,B,E4-E1,P4B,P1B,1176.371240,1477.343529,-9.784846,-7.806104,68.231243,True,-291.768757
A_H__B_V,full360,0.000000,360.000000,90.000000,110.000000,V,B,E4-E1,P4B,P1B,1131.700369,1496.700424,-10.121104,-7.693036,74.238518,True,-285.761482
A_H__B_V,full360,0.000000,360.000000,90.000000,115.000000,V,B,E4-E1,P4B,P1B,1110.641703,1517.525393,-10.284254,-7.573014,81.381931,True,-278.618069
A_H__B_V,full360,0.000000,360.000000,90.000000,120.000000,V,B,E4-E1,P4B,P1B,1120.900143,1537.070941,-10.204395,-7.461855,89.395179,True,-270.604821
A_H__B_V,full360,0.000000,360.000000,90.000000,125.000000,V,B,E4-E1,P4B,P1B,1168.374576,1552.511093,-9.844092,-7.375039,97.863963,True,-262.136037
A_H__B_V,full360,0.000000,360.000000,90.000000,130.000000,V,B,E4-E1,P4B,P1B,1255.058257,1561.178923,-9.222456,-7.326680,106.384083,True,-253.615917
A_H__B_V,full360,0.000000,360.000000,90.000000,135.000000,V,B,E4-E1,P4B,P1B,1378.334549,1560.989270,-8.408641,-7.327735,114.729515,True,-245.270485
A_H__B_V,full360,0.000000,360.000000,90.000000,140.000000,V,B,E4-E1,P4B,P1B,1531.772093,1550.934894,-7.491850,-7.383862,122.867093,True,-237.132907
A_H__B_V,full360,0.000000,360.000000,90.000000,145.000000,V,B,E4-E1,P4B,P1B,1706.532110,1531.402070,-6.553444,-7.493949,130.821789,True,-229.178211
A_H__B_V,full360,0.000000,360.000000,90.000000,150.000000,V,B,E4-E1,P4B,P1B,1892.573109,1504.111507,-5.654680,-7.650133,138.527043,True,-221.472957
A_H__B_V,full360,0.000000,360.000000,90.000000,155.000000,V,B,E4-E1,P4B,P1B,2079.368531,1471.826456,-4.837104,-7.838601,145.768988,True,-214.231012
A_H__B_V,full360,0.000000,360.000000,90.000000,160.000000,V,B,E4-E1,P4B,P1B,2256.325873,1438.231997,-4.127697,-8.039155,152.254195,True,-207.745805
A_H__B_V,full360,0.000000,360.000000,90.000000,165.000000,V,B,E4-E1,P4B,P1B,2413.464152,1408.022360,-3.542916,-8.223543,157.769479,True,-202.230521
A_H__B_V,full360,0.000000,360.000000,90.000000,170.000000,V,B,E4-E1,P4B,P1B,2542.904016,1386.381356,-3.089134,-8.358079,162.358276,True,-197.641724
A_H__B_V,full360,0.000000,360.000000,90.000000,175.000000,V,B,E4-E1,P4B,P1B,2641.064234,1376.978622,-2.760154,-8.417190,166.404145,True,-193.595855
A_H__B_V,full360,0.000000,360.000000,90.000000,180.000000,V,B,E4-E1,P4B,P1B,2710.441996,1379.251533,-2.534931,-8.402864,170.525920,True,-189.474080
A_H__B_V,full360,0.000000,360.000000,90.000000,185.000000,V,B,E4-E1,P4B,P1B,2759.346287,1387.438882,-2.379609,-8.351456,175.314148,True,-184.685852
A_H__B_V,full360,0.000000,360.000000,90.000000,190.000000,V,B,E4-E1,P4B,P1B,2798.711985,1392.741687,-2.256569,-8.318322,-178.907122,True,-178.907122
A_H__B_V,full360,0.000000,360.000000,90.000000,195.000000,V,B,E4-E1,P4B,P1B,2837.063582,1387.011845,-2.138352,-8.354130,-172.128769,True,-172.128769
A_H__B_V,full360,0.000000,360.000000,90.000000,200.000000,V,B,E4-E1,P4B,P1B,2876.469517,1365.355275,-2.018538,-8.490820,-164.523517,True,-164.523517
A_H__B_V,full360,0.000000,360.000000,90.000000,205.000000,V,B,E4-E1,P4B,P1B,2912.031458,1326.646162,-1.911812,-8.740631,-156.259481,True,-156.259481
A_H__B_V,full360,0.000000,360.000000,90.000000,210.000000,V,B,E4-E1,P4B,P1B,2934.934428,1272.719628,-1.843765,-9.101079,-147.377509,True,-147.377509
A_H__B_V,full360,0.000000,360.000000,90.000000,215.000000,V,B,E4-E1,P4B,P1B,2936.759220,1207.477240,-1.838367,-9.558154,-137.767719,True,-137.767719
A_H__B_V,full360,0.000000,360.000000,90.000000,220.000000,V,B,E4-E1,P4B,P1B,2912.638386,1136.607010,-1.910002,-10.083527,-127.217322,True,-127.217322
A_H__B_V,full360,0.000000,360.000000,90.000000,225.000000,V,B,E4-E1,P4B,P1B,2862.285051,1067.838761,-2.061476,-10.625620,-115.501138,True,-115.501138
A_H__B_V,full360,0.000000,360.000000,90.000000,230.000000,V,B,E4-E1,P4B,P1B,2789.291246,1011.059384,-2.285856,-11.100200,-102.521376,True,-102.521376
A_H__B_V,full360,0.000000,360.000000,90.000000,235.000000,V,B,E4-E1,P4B,P1B,2699.639436,977.329224,-2.569618,-11.394916,-88.503250,True,-88.503250
A_H__B_V,full360,0.000000,360.000000,90.000000,240.000000,V,B,E4-E1,P4B,P1B,2600.239556,976.206211,-2.895466,-11.404902,-74.145104,True,-74.145104
A_H__B_V,full360,0.000000,360.000000,90.000000,245.000000,V,B,E4-E1,P4B,P1B,2497.885222,1012.386724,-3.244284,-11.088805,-60.496750,True,-60.496750
A_H__B_V,full360,0.000000,360.000000,90.000000,250.000000,V,B,E4-E1,P4B,P1B,2398.647966,1084.331351,-3.596403,-10.492493,-48.535863,True,-48.535863
A_H__B_V,full360,0.000000,360.000000,90.000000,255.000000,V,B,E4-E1,P4B,P1B,2307.562375,1186.127438,-3.932665,-9.713106,-38.814111,True,-38.814111
A_H__B_V,full360,0.000000,360.000000,90.000000,260.000000,V,B,E4-E1,P4B,P1B,2228.476495,1310.588452,-4.235572,-8.846407,-31.448309,True,-31.448309
A_H__B_V,full360,0.000000,360.000000,90.000000,265.000000,V,B,E4-E1,P4B,P1B,2164.029510,1451.222680,-4.490470,-7.961052,-26.313417,True,-26.313417
A_H__B_V,full360,0.000000,360.000000,90.000000,270.000000,V,B,E4-E1,P4B,P1B,2115.774137,1602.642306,-4.686347,-7.099001,-23.215495,True,-23.215495
A_H__B_V,full360,0.000000,360.000000,90.000000,275.000000,V,B,E4-E1,P4B,P1B,2084.460851,1760.119001,-4.815859,-6.284893,-21.977648,True,-21.977648
A_H__B_V,full360,0.000000,360.000000,90.000000,280.000000,V,B,E4-E1,P4B,P1B,2070.465888,1918.982225,-4.874372,-5.534314,-22.463248,True,-22.463248
A_H__B_V,full360,0.000000,360.000000,90.000000,285.000000,V,B,E4-E1,P4B,P1B,2074.291300,2074.259695,-4.858339,-4.858471,-24.568238,True,-24.568238
A_H__B_V,full360,0.000000,360.000000,90.000000,290.000000,V,B,E4-E1,P4B,P1B,2096.989017,2220.732420,-4.763810,-4.265809,-28.199842,True,-28.199842
A_H__B_V,full360,0.000000,360.000000,90.000000,295.000000,V,B,E4-E1,P4B,P1B,2140.264741,2353.408985,-4.586384,-3.761785,-33.250099,True,-33.250099
A_H__B_V,full360,0.000000,360.000000,90.000000,300.000000,V,B,E4-E1,P4B,P1B,2205.963912,2468.271621,-4.323765,-3.347875,-39.573250,True,-39.573250
A_H__B_V,full360,0.000000,360.000000,90.000000,305.000000,V,B,E4-E1,P4B,P1B,2294.775815,2563.026650,-3.980928,-3.020671,-46.981044,True,-46.981044
A_H__B_V,full360,0.000000,360.000000,90.000000,310.000000,V,B,E4-E1,P4B,P1B,2404.432339,2637.559222,-3.575482,-2.771689,-55.268414,True,-55.268414
A_H__B_V,full360,0.000000,360.000000,90.000000,315.000000,V,B,E4-E1,P4B,P1B,2528.267712,2693.884719,-3.139272,-2.588153,-64.265093,True,-64.265093
A_H__B_V,full360,0.000000,360.000000,90.000000,320.000000,V,B,E4-E1,P4B,P1B,2655.244254,2735.577500,-2.713644,-2.454753,-73.886127,True,-73.886127
A_H__B_V,full360,0.000000,360.000000,90.000000,325.000000,V,B,E4-E1,P4B,P1B,2772.039583,2766.842780,-2.339745,-2.356044,-84.148935,True,-84.148935
A_H__B_V,full360,0.000000,360.000000,90.000000,330.000000,V,B,E4-E1,P4B,P1B,2866.736156,2791.474957,-2.047979,-2.279059,-95.143283,True,-95.143283
A_H__B_V,full360,0.000000,360.000000,90.000000,335.000000,V,B,E4-E1,P4B,P1B,2932.674040,2811.902673,-1.850458,-2.215728,-106.965224,True,-106.965224
A_H__B_V,full360,0.000000,360.000000,90.000000,340.000000,V,B,E4-E1,P4B,P1B,2970.632770,2828.470862,-1.738754,-2.164699,-119.639910,True,-119.639910
A_H__B_V,full360,0.000000,360.000000,90.000000,345.000000,V,B,E4-E1,P4B,P1B,2987.964386,2839.170490,-1.688225,-2.131904,-133.062257,True,-133.062257
A_H__B_V,full360,0.000000,360.000000,90.000000,350.000000,V,B,E4-E1,P4B,P1B,2994.687691,2840.107923,-1.668703,-2.129037,-146.984003,True,-146.984003
A_H__B_V,full360,0.000000,360.000000,90.000000,355.000000,V,B,E4-E1,P4B,P1B,2998.448910,2826.823505,-1.657800,-2.169760,-161.064905,True,-161.064905
A_H__B_V,best270,135.000000,270.000000,45.000000,0.000000,H,A,E1-E3,P1A,P3A,1425.037166,3263.072850,-8.119210,-0.923198,115.955569,True,115.955569
A_H__B_V,best270,135.000000,270.000000,45.000000,5.000000,H,A,E1-E3,P1A,P3A,1404.497650,3204.994581,-8.245313,-1.079188,129.113084,True,129.113084
A_H__B_V,best270,135.000000,270.000000,45.000000,10.000000,H,A,E1-E3,P1A,P3A,1367.873769,3123.105999,-8.474813,-1.303999,141.787191,True,141.787191
A_H__B_V,best270,135.000000,270.000000,45.000000,15.000000,H,A,E1-E3,P1A,P3A,1315.913894,3023.073394,-8.811184,-1.586760,153.925366,True,153.925366
A_H__B_V,best270,135.000000,270.000000,45.000000,20.000000,H,A,E1-E3,P1A,P3A,1251.259954,2907.792549,-9.248783,-1.924465,165.435024,True,165.435024
A_H__B_V,best270,135.000000,270.000000,45.000000,25.000000,H,A,E1-E3,P1A,P3A,1177.642911,2777.050780,-9.775461,-2.324057,176.189564,True,176.189564
A_H__B_V,best270,135.000000,270.000000,45.000000,30.000000,H,A,E1-E3,P1A,P3A,1098.994544,2628.716030,-10.375823,-2.800860,-173.960191,True,186.039809
A_H__B_V,best270,135.000000,270.000000,45.000000,35.000000,H,A,E1-E3,P1A,P3A,1018.680388,2460.775730,-11.034975,-3.374293,-165.179124,True,194.820876
A_H__B_V,best270,135.000000,270.000000,45.000000,40.000000,H,A,E1-E3,P1A,P3A,938.985369,2273.134405,-11.742557,-4.063231,-157.645446,True,202.354554
A_H__B_V,best270,135.000000,270.000000,45.000000,45.000000,H,A,E1-E3,P1A,P3A,860.920788,2068.411545,-12.496470,-4.882994,-151.548131,True,208.451869
A_H__B_V,best270,135.000000,270.000000,45.000000,135.000000,H,A,E1-E3,P1A,P3A,1152.453121,1552.894380,-9.963268,-7.372895,-107.859059,True,252.140941
A_H__B_V,best270,135.000000,270.000000,45.000000,140.000000,H,A,E1-E3,P1A,P3A,1243.001375,1632.166269,-9.306301,-6.940446,-118.439235,True,241.560765
A_H__B_V,best270,135.000000,270.000000,45.000000,145.000000,H,A,E1-E3,P1A,P3A,1311.852300,1684.300585,-8.838035,-6.667342,-129.838539,True,230.161461
A_H__B_V,best270,135.000000,270.000000,45.000000,150.000000,H,A,E1-E3,P1A,P3A,1358.937927,1711.634278,-8.531741,-6.527514,-142.294113,True,217.705887
A_H__B_V,best270,135.000000,270.000000,45.000000,155.000000,H,A,E1-E3,P1A,P3A,1386.619786,1720.461451,-8.356586,-6.482835,-155.925622,True,204.074378
A_H__B_V,best270,135.000000,270.000000,45.000000,160.000000,H,A,E1-E3,P1A,P3A,1398.710355,1719.730626,-8.281178,-6.486525,-170.684782,True,189.315218
A_H__B_V,best270,135.000000,270.000000,45.000000,165.000000,H,A,E1-E3,P1A,P3A,1399.126692,1718.533324,-8.278593,-6.492574,173.661152,True,173.661152
A_H__B_V,best270,135.000000,270.000000,45.000000,170.000000,H,A,E1-E3,P1A,P3A,1390.819639,1723.510136,-8.330317,-6.467457,157.485255,True,157.485255
A_H__B_V,best270,135.000000,270.000000,45.000000,175.000000,H,A,E1-E3,P1A,P3A,1375.387341,1737.377813,-8.427233,-6.397848,141.215077,True,141.215077
A_H__B_V,best270,135.000000,270.000000,45.000000,180.000000,H,A,E1-E3,P1A,P3A,1353.210479,1758.887262,-8.568426,-6.290973,125.256551,True,125.256551
A_H__B_V,best270,135.000000,270.000000,45.000000,185.000000,H,A,E1-E3,P1A,P3A,1323.607977,1783.681825,-8.760546,-6.169386,109.956884,True,109.956884
A_H__B_V,best270,135.000000,270.000000,45.000000,190.000000,H,A,E1-E3,P1A,P3A,1284.793053,1805.537736,-9.019070,-6.063602,95.592438,True,95.592438
A_H__B_V,best270,135.000000,270.000000,45.000000,195.000000,H,A,E1-E3,P1A,P3A,1233.957549,1817.797011,-9.369729,-6.004826,82.361679,True,82.361679
A_H__B_V,best270,135.000000,270.000000,45.000000,200.000000,H,A,E1-E3,P1A,P3A,1167.911166,1814.740814,-9.847537,-6.019441,70.388366,True,70.388366
A_H__B_V,best270,135.000000,270.000000,45.000000,205.000000,H,A,E1-E3,P1A,P3A,1084.208045,1792.452603,-10.493481,-6.126780,59.750711,True,59.750711
A_H__B_V,best270,135.000000,270.000000,45.000000,210.000000,H,A,E1-E3,P1A,P3A,982.228451,1748.908902,-11.351483,-6.340390,50.536883,True,50.536883
A_H__B_V,best270,135.000000,270.000000,45.000000,215.000000,H,A,E1-E3,P1A,P3A,863.752606,1683.525690,-12.467946,-6.671339,42.914853,True,42.914853
A_H__B_V,best270,135.000000,270.000000,45.000000,220.000000,H,A,E1-E3,P1A,P3A,732.972407,1596.677558,-13.893981,-7.131389,37.220228,True,37.220228
A_H__B_V,best270,135.000000,270.000000,45.000000,225.000000,H,A,E1-E3,P1A,P3A,596.241201,1489.521344,-15.687294,-7.734799,34.112424,True,34.112424
A_H__B_V,best270,135.000000,270.000000,45.000000,230.000000,H,A,E1-E3,P1A,P3A,462.189072,1364.033746,-17.899340,-8.499231,34.931332,True,34.931332
A_H__B_V,best270,135.000000,270.000000,45.000000,235.000000,H,A,E1-E3,P1A,P3A,343.608365,1222.955673,-20.474459,-9.447519,42.453675,True,42.453675
A_H__B_V,best270,135.000000,270.000000,45.000000,240.000000,H,A,E1-E3,P1A,P3A,263.290564,1069.472638,-22.787028,-10.612340,61.055884,True,61.055884
A_H__B_V,best270,135.000000,270.000000,45.000000,245.000000,H,A,E1-E3,P1A,P3A,252.563248,906.723847,-23.148330,-12.046233,88.652103,True,88.652103
