theta_deg,phi_deg,element,source_a,source_b,a_h_mag,a_v_mag,b_h_mag,b_v_mag,a_h_phase_deg,a_v_phase_deg,b_h_phase_deg,b_v_phase_deg,xpd_a_as_h_db,xpd_a_as_v_db,xpd_b_as_h_db,xpd_b_as_v_db,ab_pol_corr_mag,ab_pol_orthogonality_db,response_condition_db
50.000000,255.000000,E2,P2A,P2B,324.944185,1004.095082,138.494509,814.644204,29.906252,-63.526277,44.049382,-44.420477,-9.799321,9.799321,-15.390708,15.390708,0.989382,0.092718,22.986911
50.000000,255.000000,E3,P3A,P3B,527.600163,1234.014657,963.332168,1308.069340,97.703666,-113.050764,128.521427,11.852280,-7.380308,7.380308,-2.657094,2.657094,0.760203,2.381414,8.862991
50.000000,255.000000,E4,P4A,P4B,798.030882,1412.537744,810.395780,1309.491895,-46.906949,16.229296,-90.273170,-87.054178,-4.959607,4.959607,-4.168113,4.168113,0.898468,0.929945,12.731143
50.000000,260.000000,E1,P1A,P1B,565.037305,963.901051,685.225353,1122.385532,-140.501873,-22.242662,-173.669009,-56.843955,-4.639107,4.639107,-4.286173,4.286173,0.999779,0.001920,39.680594
50.000000,260.000000,E2,P2A,P2B,243.894553,951.741977,220.199936,827.445529,15.213599,-68.030191,50.233811,-51.461357,-11.826342,11.826342,-11.498445,11.498445,0.996880,0.027139,28.144630
50.000000,260.000000,E3,P3A,P3B,351.298955,1233.624940,758.505255,1265.413850,105.133754,-110.612742,133.966758,14.793893,-10.910126,10.910126,-4.445480,4.445480,0.820807,1.715182,10.172457
50.000000,260.000000,E4,P4A,P4B,592.233757,1351.362677,630.922214,1259.976812,-42.530648,21.033721,-92.580745,-85.189825,-7.165575,7.165575,-6.007735,6.007735,0.931064,0.620413,14.483346
50.000000,265.000000,E1,P1A,P1B,662.544826,998.144957,649.597582,1141.535028,-132.433115,-25.290223,-178.313853,-60.199871,-3.559567,3.559567,-4.896897,4.896897,0.994010,0.052186,25.259832
50.000000,265.000000,E2,P2A,P2B,186.881481,916.012833,300.889102,872.441647,-11.547817,-72.056658,52.504663,-57.767596,-13.806706,13.806706,-9.246599,9.246599,0.969653,0.267674,18.123477
50.000000,265.000000,E3,P3A,P3B,176.873173,1242.951632,566.516768,1228.694274,121.473935,-108.970046,141.925582,17.425043,-16.935845,16.935845,-6.724621,6.724621,0.884680,1.064277,12.160769
50.000000,265.000000,E4,P4A,P4B,390.700142,1296.568175,454.820982,1222.744632,-35.941337,25.301249,-99.093647,-84.395128,-10.419036,10.419036,-8.589905,8.589905,0.969339,0.270482,18.083637
50.000000,270.000000,E1,P1A,P1B,764.324995,1053.440256,612.066873,1176.239020,-126.241299,-27.834640,175.867146,-62.369882,-2.786637,2.786637,-5.673934,5.673934,0.972829,0.239272,18.611339
50.000000,270.000000,E2,P2A,P2B,192.863731,896.413274,380.070324,946.305378,-48.170904,-75.120250,53.631092,-62.589134,-13.345154,13.345154,-7.923347,7.923347,0.911567,0.804228,13.401467
50.000000,270.000000,E3,P3A,P3B,88.359162,1263.888975,399.126945,1202.068876,-151.549154,-107.981813,155.955578,19.762335,-23.109147,23.109147,-9.576366,9.576366,0.924766,0.679365,14.079628
50.000000,270.000000,E4,P4A,P4B,203.594820,1252.619719,296.152584,1202.513267,-19.321114,28.956370,-115.875649,-84.533386,-15.781050,15.781050,-12.171487,12.171487,0.995173,0.042028,26.165676
50.000000,275.000000,E1,P1A,P1B,866.906869,1129.833681,579.259996,1224.106180,-121.147743,-29.667632,168.559078,-63.274380,-2.300841,2.300841,-6.498911,6.498911,0.938909,0.547529,15.027507
50.000000,275.000000,E2,P2A,P2B,267.162189,890.642144,457.485962,1043.327250,-73.443449,-76.700521,54.467300,-65.565720,-10.458565,10.458565,-7.160856,7.160856,0.831634,1.601351,10.578801
50.000000,275.000000,E3,P3A,P3B,246.910713,1297.394904,287.810012,1189.084328,-102.313737,-107.485909,-176.740316,21.802186,-14.410645,14.410645,-12.322135,12.322135,0.914701,0.774418,13.539312
50.000000,275.000000,E4,P4A,P4B,113.477860,1223.327104,211.595356,1202.962810,51.584683,31.898513,-157.534872,-85.378660,-20.652629,20.652629,-15.094921,15.094921,0.980286,0.172942,20.019741
50.000000,280.000000,E1,P1A,P1B,967.744020,1227.078689,559.026723,1283.220396,-116.641975,-30.635237,159.707057,-62.874646,-2.062238,2.062238,-7.217374,7.217374,0.895234,0.961273,12.633156
50.000000,280.000000,E2,P2A,P2B,376.387399,895.882569,532.419009,1157.374738,-85.394832,-76.327646,55.384180,-66.650736,-7.532320,7.532320,-6.744409,6.744409,0.741253,2.600668,8.698397
50.000000,280.000000,E3,P3A,P3B,449.499790,1343.269840,289.562692,1192.646403,-92.808041,-107.324347,-139.023416,23.520602,-9.508675,9.508675,-12.295382,12.295382,0.846778,1.444611,10.915775
50.000000,280.000000,E4,P4A,P4B,247.025275,1211.725515,287.544447,1226.146595,99.880938,34.022866,157.527178,-86.648165,-13.813257,13.813257,-12.596748,12.596748,0.908379,0.834659,13.188285
50.000000,285.000000,E1,P1A,P1B,1064.510044,1344.478527,559.026809,1352.119709,-112.368209,-30.638593,149.803559,-61.150947,-2.028082,2.028082,-7.671650,7.671650,0.844825,1.464664,10.880055
50.000000,285.000000,E2,P2A,P2B,500.894252,910.621520,603.562790,1283.051561,-90.487448,-73.639642,56.574859,-65.950442,-5.191837,5.191837,-6.550433,6.550433,0.650999,3.728388,7.364239
50.000000,285.000000,E3,P3A,P3B,668.106595,1399.999434,394.632581,1214.866556,-89.185332,-107.372600,-114.156013,24.873919,-6.425642,6.425642,-9.766713,9.766713,0.737473,2.645073,8.426622
50.000000,285.000000,E4,P4A,P4B,423.949263,1219.945738,454.875046,1272.040400,109.407119,35.246996,137.318540,-88.071169,-9.180533,9.180533,-8.932176,8.932176,0.794329,1.999990,9.418348
50.000000,290.000000,E1,P1A,P1B,1154.822440,1480.551308,583.984904,1429.745511,-108.055719,-29.630614,139.909054,-58.102106,-2.158165,2.158165,-7.777142,7.777142,0.790560,2.041299,9.526545
50.000000,290.000000,E2,P2A,P2B,632.651352,936.580756,669.080551,1416.207456,-92.022011,-68.437103,58.150534,-63.615060,-3.407616,3.407616,-6.512969,6.512969,0.569026,4.897360,6.372120
50.000000,290.000000,E3,P3A,P3B,901.687523,1464.698992,541.883172,1256.760909,-87.646640,-107.563587,-102.627261,25.803027,-4.213846,4.213846,-7.306940,7.306940,0.615012,4.222323,6.585571
50.000000,290.000000,E4,P4A,P4B,603.290865,1249.043899,651.095873,1338.392592,111.355775,35.533260,127.431794,-89.462025,-6.321019,6.321019,-6.258772,6.258772,0.672436,3.446979,7.112520
50.000000,295.000000,E1,P1A,P1B,1236.238201,1632.696298,633.549131,1515.509401,-103.481173,-27.612238,131.152074,-53.760732,-2.416065,2.416065,-7.575567,7.575567,0.735110,2.672959,8.444836
50.000000,295.000000,E2,P2A,P2B,767.660226,979.988707,726.801366,1554.185262,-91.412273,-60.786571,60.183176,-59.797723,-2.121041,2.121041,-6.601741,6.601741,0.502151,5.983313,5.615694
50.000000,295.000000,E3,P3A,P3B,1150.362732,1533.182374,703.324229,1317.856797,-87.244698,-107.899578,-97.470257,26.242718,-2.495180,2.495180,-5.454253,5.454253,0.503667,5.957127,5.322665
50.000000,295.000000,E4,P4A,P4B,781.655807,1298.787822,860.910875,1420.841476,110.539667,34.896640,121.001454,-90.760214,-4.410453,4.410453,-4.351749,4.351749,0.571050,4.866512,5.701321
50.000000,300.000000,E1,P1A,P1B,1306.469391,1797.048357,702.959826,1609.430187,-98.451925,-24.626649,124.162171,-48.212815,-2.769210,2.769210,-7.194833,7.194833,0.681177,3.334803,7.564628
50.000000,300.000000,E2,P2A,P2B,903.472478,1050.922919,774.530198,1695.925755,-89.306269,-51.154723,62.731918,-54.653168,-1.313119,1.313119,-6.807370,6.807370,0.457230,6.797304,5.055829
50.000000,300.000000,E3,P3A,P3B,1413.105809,1600.173607,870.467020,1395.841831,-87.626804,-108.450507,-95.398014,26.135123,-1.079848,1.079848,-4.101678,4.101678,0.417622,7.584324,4.514843
50.000000,300.000000,E4,P4A,P4B,959.761034,1367.448381,1080.162963,1513.158137,108.265651,33.395337,115.836736,-92.025994,-3.074957,3.074957,-2.927901,2.927901,0.501960,5.986621,4.891811
50.000000,305.000000,E1,P1A,P1B,1363.792881,1968.652264,785.689311,1712.148523,-92.804092,-20.749285,119.007435,-41.609589,-3.188412,3.188412,-6.765812,6.765812,0.631972,3.986039,6.852612
50.000000,305.000000,E2,P2A,P2B,1038.445058,1159.754310,810.435092,1841.798015,-86.023520,-40.410067,65.862091,-48.349262,-0.959649,0.959649,-7.130475,7.130475,0.439594,7.138960,4.703155
50.000000,305.000000,E3,P3A,P3B,1686.876413,1659.704456,1040.516319,1486.432231,-88.630031,-109.341963,-95.003348,25.443842,0.141050,-0.141050,-3.097924,3.097924,0.362417,8.815833,4.055906
50.000000,305.000000,E4,P4A,P4B,1138.952417,1451.684726,1306.986323,1607.574571,105.109060,31.111706,111.126084,-93.407432,-2.107335,2.107335,-1.798002,1.798002,0.464003,6.669588,4.487692
50.000000,310.000000,E1,P1A,P1B,1407.579591,2141.993013,875.644181,1824.656717,-86.411946,-16.073558,115.490315,-34.161600,-3.646902,3.646902,-6.377070,6.377070,0.591452,4.561606,6.301636
50.000000,310.000000,E2,P2A,P2B,1171.535571,1312.058240,833.453658,1992.994608,-81.731575,-29.538151,69.656688,-41.072861,-0.983953,0.983953,-7.572493,7.572493,0.448922,6.956575,4.588606
50.000000,310.000000,E3,P3A,P3B,1966.202911,1705.766697,1211.916252,1583.581657,-90.170350,-110.738452,-95.601419,24.164747,1.234174,-1.234174,-2.323357,2.323357,0.337283,9.440112,3.856186
50.000000,310.000000,E4,P4A,P4B,1319.743682,1546.597663,1539.247335,1695.334477,101.425632,28.134453,106.540579,-95.101384,-1.377755,1.377755,-0.838940,0.838940,0.450135,6.933138,4.345784
50.000000,315.000000,E1,P1A,P1B,1438.764280,2311.791322,967.949210,1947.793388,-79.205577,-10.694501,113.415700,-26.111171,-4.119180,4.119180,-6.073806,6.073806,0.563695,4.979122,5.919571
50.000000,315.000000,E2,P2A,P2B,1302.324583,1505.654789,843.652751,2150.538244,-76.527915,-19.243387,74.215439,-33.020293,-1.260123,1.260123,-8.127669,8.127669,0.478114,6.409365,4.718099
50.000000,315.000000,E3,P3A,P3B,2243.239813,1733.260946,1382.594924,1679.984928,-92.203091,-112.827466,-96.808691,22.329371,2.240235,-2.240235,-1.692209,1.692209,0.336588,9.458040,3.840612
50.000000,315.000000,E4,P4A,P4B,1500.646898,1645.957400,1773.156034,1767.655591,97.470176,24.547043,101.945186,-97.322831,-0.802802,0.802802,0.026986,-0.026986,0.452545,6.886758,4.367131
50.000000,320.000000,E1,P1A,P1B,1459.986343,2473.828749,1058.678367,2081.751057,-71.192116,-4.693943,112.701629,-17.690720,-4.580417,4.580417,-5.873295,5.873295,0.551264,5.172805,5.714361
50.000000,320.000000,E2,P2A,P2B,1431.141582,1731.703622,842.474256,2314.228077,-70.485179,-9.781709,79.634552,-24.374284,-1.655819,1.655819,-8.776990,8.776990,0.517320,5.724813,5.044592
50.000000,320.000000,E3,P3A,P3B,2508.392990,1739.182931,1549.082443,1767.663920,-94.705295,-115.807586,-98.388875,19.995589,3.181006,-3.181006,-1.146503,1.146503,0.352251,9.062960,3.949623
50.000000,320.000000,E4,P4A,P4B,1677.490586,1742.550478,2002.434777,1817.148749,93.416418,20.418757,97.279088,-100.287374,-0.330506,0.330506,0.843358,-0.843358,0.464756,6.655502,4.486762
50.000000,325.000000,E1,P1A,P1B,1475.164204,2625.469867,1144.299290,2225.784115,-62.472591,1.868544,113.370013,-9.084397,-5.007333,5.007333,-5.778868,5.778868,0.553587,5.136287,5.678259
50.000000,325.000000,E2,P2A,P2B,1559.147120,1978.051943,832.770944,2481.948362,-63.682008,-1.069346,85.962256,-15.280525,-2.067012,2.067012,-9.485344,9.485344,0.558106,5.065666,5.484406
50.000000,325.000000,E3,P3A,P3B,2751.478934,1723.852343,1706.265697,1838.457170,-97.665608,-119.878744,-100.196792,17.220116,4.061323,-4.061323,-0.648137,0.648137,0.376730,8.479391,4.138973
50.000000,325.000000,E4,P4A,P4B,1843.619943,1828.609961,2218.308979,1839.499749,89.355797,15.791474,92.496805,-104.205239,0.071006,-0.071006,1.626446,-1.626446,0.481832,6.342095,4.660062
50.000000,330.000000,E1,P1A,P1B,1488.482830,2765.619377,1221.573152,2378.021844,-53.243801,8.954849,115.480097,-0.410199,-5.380972,5.380972,-5.785927,5.785927,0.566877,4.930217,5.779600
50.000000,330.000000,E2,P2A,P2B,1688.149373,2232.142563,818.473696,2649.570302,-56.228179,7.129079,93.135563,-5.839234,-2.426221,2.426221,-10.203414,10.203414,0.594876,4.511465,5.952008
50.000000,330.000000,E3,P3A,P3B,2963.172140,1691.868636,1847.885263,1884.533245,-101.076988,-125.224380,-102.158339,14.012932,4.867805,-4.867805,-0.170576,0.170576,0.404582,7.859863,4.378194
50.000000,330.000000,E4,P4A,P4B,1991.061080,1896.412947,2410.565788,1835.050473,85.302279,10.659118,87.541904,-109.279330,0.423033,-0.423033,2.369419,-2.369419,0.500115,6.018605,4.853450
50.000000,335.000000,E1,P1A,P1B,1503.089560,2894.141584,1288.215334,2535.155060,-43.776912,16.535302,119.053700,8.271731,-5.690698,5.690698,-5.880321,5.880321,0.585783,4.645263,5.967650
50.000000,335.000000,E2,P2A,P2B,1819.921449,2482.308284,803.758809,2811.406174,-48.283275,15.064741,100.925184,3.882635,-2.696061,2.696061,-10.875957,10.875957,0.624691,4.086701,6.382086
50.000000,335.000000,E3,P3A,P3B,3136.320159,1652.339014,1967.715446,1899.341187,-104.931252,-131.965890,-104.260081,10.285847,5.566425,-5.566425,0.307186,-0.307186,0.432556,7.279149,4.648685
50.000000,335.000000,E4,P4A,P4B,2112.241786,1939.257555,2569.471689,1809.850296,81.208499,4.945258,82.343829,-115.690403,0.742163,-0.742163,3.044024,-3.044024,0.517080,5.728850,5.041484
50.000000,340.000000,E1,P1A,P1B,1519.995560,3011.106417,1343.878738,2692.030027,-34.374726,24.564927,124.020104,16.932617,-5.937676,5.937676,-6.034396,6.034396,0.605351,4.359856,6.186520
50.000000,340.000000,E2,P2A,P2B,1954.958323,2717.805978,791.889100,2961.066525,-40.059813,22.937289,108.936807,13.825852,-2.861619,2.861619,-11.455676,11.455676,0.646704,3.785883,6.736856
50.000000,340.000000,E3,P3A,P3B,3266.719873,1617.700325,2061.006290,1879.316859,-109.216313,-140.073061,-106.537854,5.818501,6.104276,-6.104276,0.801586,-0.801586,0.459074,6.762337,4.940814
50.000000,340.000000,E4,P4A,P4B,2201.566703,1952.982325,2687.822947,1775.592031,76.987565,-1.507511,76.829550,-123.542639,1.040671,-1.040671,3.601149,-3.601149,0.531273,5.493639,5.207680
50.000000,345.000000,E1,P1A,P1B,1537.612089,3116.276909,1390.561752,2841.598150,-25.322424,32.955858,130.189629,25.545388,-6.135785,6.135785,-6.207448,6.207448,0.622211,4.121252,6.389785
50.000000,345.000000,E2,P2A,P2B,2091.023712,2928.697467,784.355516,3092.569063,-31.800925,30.874256,116.702173,23.913150,-2.926311,2.926311,-11.916129,11.916129,0.661587,3.588259,7.005197
50.000000,345.000000,E3,P3A,P3B,3353.207464,1600.428486,2125.565496,1826.135003,-113.916911,-149.257492,-109.063571,0.267251,6.424483,-6.424483,1.318832,-1.318832,0.483590,6.310454,5.249128
50.000000,345.000000,E4,P4A,P4B,2256.292807,1937.830159,2762.273015,1747.495856,72.532061,-8.919131,70.939345,-132.754888,1.321595,-1.321595,3.977009,-3.977009,0.542270,5.315681,5.346380
50.000000,350.000000,E1,P1A,P1B,1552.070188,3208.899398,1431.837286,2975.712266,-16.850416,41.557613,137.258133,34.064762,-6.308895,6.308895,-6.353945,6.353945,0.634863,3.946398,6.550087
50.000000,350.000000,E2,P2A,P2B,2222.273595,3106.564314,780.930594,3201.424818,-23.735336,38.935804,123.825580,34.033483,-2.909656,2.909656,-12.254617,12.254617,0.670931,3.466436,7.196408
50.000000,350.000000,E3,P3A,P3B,3397.263666,1607.985084,2162.069692,1748.613195,-119.017477,-158.955172,-111.933867,-6.761775,6.496945,-6.496945,1.843519,-1.843519,0.506078,5.915655,5.566503
50.000000,350.000000,E4,P4A,P4B,2276.666750,1899.863784,2793.541964,1739.372092,67.724617,-17.510295,64.636424,-142.951746,1.571540,-1.571540,4.115254,-4.115254,0.550685,5.181940,5.464619
50.000000,355.000000,E1,P1A,P1B,1558.180781,3287.491338,1471.126252,3086.747717,-9.118300,50.158401,144.844585,42.422684,-6.484935,6.484935,-6.437024,6.437024,0.643391,3.830505,6.661369
50.000000,355.000000,E2,P2A,P2B,2339.722228,3246.127052,780.484085,3285.225154,-16.029508,47.127448,130.095979,44.041412,-2.844024,2.844024,-12.484022,12.484022,0.676710,3.391947,7.331224
50.000000,355.000000,E3,P3A,P3B,3402.479336,1638.631729,2173.694940,1662.783521,-124.502508,-168.498815,-115.262299,-15.559143,6.346283,-6.346283,2.327258,-2.327258,0.526785,5.567328,5.879763
50.000000,355.000000,E4,P4A,P4B,2265.761290,1850.664396,2785.825374,1757.141429,62.441408,-27.395441,57.906513,-153.496204,1.757730,-1.757730,4.002943,-4.002943,0.558166,5.064728,5.581794
55.000000,0.000000,E1,P1A,P1B,1706.657307,3272.787105,1471.643214,3187.315190,-173.634143,-119.420067,-38.022844,-131.776698,-5.655429,5.655429,-6.712450,6.712450,0.648896,3.756494,6.734362
55.000000,0.000000,E2,P2A,P2B,2564.425077,3247.213424,869.850619,3321.520922,177.115949,-121.221562,-63.854442,-127.389808,-2.050416,2.050416,-11.637846,11.637846,0.680879,3.338602,7.434376
55.000000,0.000000,E3,P3A,P3B,3462.705538,1490.325278,2154.267924,1603.734867,47.876044,-5.695197,64.509635,160.658728,7.322690,-7.322690,2.563343,-2.563343,0.546057,5.255242,6.168612
55.000000,0.000000,E4,P4A,P4B,2212.744332,1824.731790,2608.099259,1990.140845,-127.501138,135.449961,-127.299527,20.172259,1.674644,-1.674644,2.348806,-2.348806,0.566989,4.928512,5.722346
55.000000,5.000000,E1,P1A,P1B,1679.338379,3314.030305,1502.450060,3233.618336,-167.979412,-112.218538,-31.429151,-124.627255,-5.904365,5.904365,-6.657774,6.657774,0.653189,3.699218,6.793525
55.000000,5.000000,E2,P2A,P2B,2633.252588,3315.178060,888.396104,3351.421612,-175.384798,-112.428034,-58.168497,-117.583628,-2.000287,2.000287,-11.532448,11.532448,0.684928,3.287108,7.530300
55.000000,5.000000,E3,P3A,P3B,3408.185102,1538.520178,2152.009068,1539.657542,42.427597,-13.123835,60.740332,150.126961,6.908400,-6.908400,2.908399,-2.908399,0.562374,4.999490,6.383189
55.000000,5.000000,E4,P4A,P4B,2143.609224,1805.030841,2541.126593,2027.713031,-134.836154,123.095320,-135.488945,10.178363,1.493220,-1.493220,1.960396,-1.960396,0.580408,4.725325,5.922102
55.000000,10.000000,E1,P1A,P1B,1629.097119,3332.923710,1527.413636,3250.556106,-163.179036,-105.648424,-25.122279,-117.859647,-6.217568,6.217568,-6.560020,6.560020,0.657509,3.641962,6.854998
55.000000,10.000000,E2,P2A,P2B,2660.783581,3357.530865,902.432970,3356.432854,-168.210386,-103.797809,-52.654635,-108.300298,-2.020209,2.020209,-11.409260,11.409260,0.690339,3.218753,7.640852
55.000000,10.000000,E3,P3A,P3B,3333.026314,1568.027000,2141.179949,1509.603002,36.793830,-19.896828,56.277883,139.170254,6.549704,-6.549704,3.035808,-3.035808,0.575211,4.803459,6.508690
55.000000,10.000000,E4,P4A,P4B,2070.010431,1801.347037,2458.522572,2055.201597,-142.920957,110.569534,-144.082762,0.911691,1.207503,-1.207503,1.556395,-1.556395,0.598026,4.465606,6.166017
55.000000,15.000000,E1,P1A,P1B,1556.262634,3326.302612,1541.594058,3241.137029,-159.180770,-99.751333,-19.246712,-111.473147,-6.597577,6.597577,-6.454547,6.454547,0.663410,3.564357,6.942428
55.000000,15.000000,E2,P2A,P2B,2646.630764,3378.907047,909.532699,3336.886238,-161.254766,-95.498149,-47.229704,-99.596597,-2.121658,2.121658,-11.290462,11.290462,0.697911,3.123994,7.782255
55.000000,15.000000,E3,P3A,P3B,3239.431537,1571.722757,2125.733553,1509.140539,31.112746,-26.353536,51.163891,128.754839,6.281857,-6.281857,2.975583,-2.975583,0.582768,4.690089,6.520663
55.000000,15.000000,E4,P4A,P4B,2003.865245,1809.784397,2369.935377,2057.992719,-151.628546,98.386154,-152.957701,-7.693673,0.884833,-0.884833,1.225853,-1.225853,0.617834,4.182567,6.424078
55.000000,20.000000,E1,P1A,P1B,1463.594775,3293.109570,1539.404241,3209.526325,-155.908400,-94.483951,-13.851711,-105.449689,-7.043707,7.043707,-6.381765,6.381765,0.672152,3.450648,7.077014
55.000000,20.000000,E2,P2A,P2B,2594.223488,3380.751550,907.872887,3292.567530,-154.421324,-87.686750,-41.846284,-91.490639,-2.300117,2.300117,-11.190193,11.190193,0.707908,3.000461,7.963990
55.000000,20.000000,E3,P3A,P3B,3127.111081,1547.602586,2108.302451,1524.768262,25.547295,-32.809740,45.536549,119.546960,6.109677,-6.109677,2.814581,-2.814581,0.583568,4.678166,6.409200
55.000000,20.000000,E4,P4A,P4B,1952.936221,1821.895372,2281.244955,2027.133392,-160.645947,86.904881,-161.884438,-15.805027,0.603293,-0.603293,1.025792,-1.025792,0.636839,3.919412,6.659183
55.000000,25.000000,E1,P1A,P1B,1355.627739,3234.398007,1516.129638,3159.454000,-153.290517,-89.767606,-8.910814,-99.781905,-7.553060,7.553060,-6.377514,6.377514,0.684504,3.292474,7.274793
55.000000,25.000000,E2,P2A,P2B,2509.622073,3361.179713,896.647388,3222.984426,-147.639693,-80.482919,-36.496672,-83.984873,-2.537668,2.537668,-11.112730,11.112730,0.720008,2.853250,8.186538
55.000000,25.000000,E3,P3A,P3B,2993.927029,1497.468357,2089.274413,1540.472864,20.259090,-39.512730,39.612818,111.783695,6.017671,-6.017671,2.646829,-2.646829,0.577236,4.772927,6.185290
