freq_ghz,phi_deg,theta_deg,linear_pol_deg,channel_set,baseline,pdoa_deg,pdoa_unwrapped_deg,left_mag_rel_db,right_mag_rel_db,valid
7.738000,75.000000,205.000000,90.000000,A_feed_only,E1-E2,140.982886,-219.017114,-19.013103,-22.988800,True
7.738000,75.000000,210.000000,90.000000,A_feed_only,E1-E2,136.409614,-223.590386,-20.654242,-21.279121,True
7.738000,75.000000,215.000000,90.000000,A_feed_only,E1-E2,139.813996,-220.186004,-22.604203,-19.615129,True
7.738000,75.000000,220.000000,90.000000,A_feed_only,E1-E2,152.583821,-207.416179,-24.717802,-18.174609,True
7.738000,75.000000,225.000000,90.000000,A_feed_only,E1-E2,176.518325,-183.481675,-26.262217,-16.995594,True
7.738000,75.000000,230.000000,90.000000,A_feed_only,E1-E2,-153.471472,-153.471472,-25.930519,-16.060720,True
7.738000,75.000000,235.000000,90.000000,A_feed_only,E1-E2,-129.260132,-129.260132,-23.913371,-15.332972,True
7.738000,75.000000,240.000000,90.000000,A_feed_only,E1-E2,-113.443535,-113.443535,-21.495957,-14.769092,True
7.738000,75.000000,245.000000,90.000000,A_feed_only,E1-E2,-103.109029,-103.109029,-19.240214,-14.325444,True
7.738000,75.000000,250.000000,90.000000,A_feed_only,E1-E2,-96.037765,-96.037765,-17.230152,-13.961710,True
7.738000,75.000000,255.000000,90.000000,A_feed_only,E1-E2,-91.057876,-91.057876,-15.434587,-13.643882,True
7.738000,75.000000,260.000000,90.000000,A_feed_only,E1-E2,-87.551186,-87.551186,-13.809733,-13.346628,True
7.738000,75.000000,265.000000,90.000000,A_feed_only,E1-E2,-85.171920,-85.171920,-12.319414,-13.054821,True
7.738000,75.000000,270.000000,90.000000,A_feed_only,E1-E2,-83.717906,-83.717906,-10.937138,-12.764009,True
7.738000,75.000000,275.000000,90.000000,A_feed_only,E1-E2,-83.072163,-83.072163,-9.644844,-12.479830,True
7.738000,75.000000,280.000000,90.000000,A_feed_only,E1-E2,-83.177365,-83.177365,-8.431349,-12.216438,True
7.738000,75.000000,285.000000,90.000000,A_feed_only,E1-E2,-84.027120,-84.027120,-7.290973,-11.994056,True
7.738000,75.000000,290.000000,90.000000,A_feed_only,E1-E2,-85.666006,-85.666006,-6.222330,-11.835779,True
7.738000,75.000000,295.000000,90.000000,A_feed_only,E1-E2,-88.193082,-88.193082,-5.227239,-11.763628,True
7.738000,75.000000,300.000000,90.000000,A_feed_only,E1-E2,-91.763955,-91.763955,-4.309729,-11.793796,True
7.738000,75.000000,305.000000,90.000000,A_feed_only,E1-E2,-96.584959,-96.584959,-3.475128,-11.930868,True
7.738000,75.000000,310.000000,90.000000,A_feed_only,E1-E2,-102.889204,-102.889204,-2.729215,-12.161002,True
7.738000,75.000000,315.000000,90.000000,A_feed_only,E1-E2,-110.878888,-110.878888,-2.077386,-12.445120,True
7.738000,75.000000,320.000000,90.000000,A_feed_only,E1-E2,-120.618432,-120.618432,-1.523734,-12.716147,True
7.738000,75.000000,325.000000,90.000000,A_feed_only,E1-E2,-131.890330,-131.890330,-1.069961,-12.888851,True
7.738000,75.000000,330.000000,90.000000,A_feed_only,E1-E2,-144.101957,-144.101957,-0.714159,-12.890259,True
7.738000,75.000000,335.000000,90.000000,A_feed_only,E1-E2,-156.391583,-156.391583,-0.449685,-12.700898,True
7.738000,75.000000,340.000000,90.000000,A_feed_only,E1-E2,-167.955790,-167.955790,-0.264692,-12.373573,True
7.738000,75.000000,345.000000,90.000000,A_feed_only,E1-E2,-178.373699,-178.373699,-0.143015,-12.009156,True
7.738000,75.000000,350.000000,90.000000,A_feed_only,E1-E2,172.290094,-187.709906,-0.066945,-11.711221,True
7.738000,75.000000,355.000000,90.000000,A_feed_only,E1-E2,163.582635,-196.417365,-0.021676,-11.550734,True
7.738000,75.000000,360.000000,90.000000,A_feed_only,E1-E2,154.839277,-205.160723,-0.000000,-11.547806,True
7.738000,75.000000,0.000000,135.000000,A_feed_only,E1-E2,12.304576,12.304576,-0.170982,-4.397246,True
7.738000,75.000000,5.000000,135.000000,A_feed_only,E1-E2,3.527704,3.527704,-0.088957,-4.082293,True
7.738000,75.000000,10.000000,135.000000,A_feed_only,E1-E2,-4.074571,-4.074571,-0.022952,-3.720038,True
7.738000,75.000000,15.000000,135.000000,A_feed_only,E1-E2,-10.541922,-10.541922,0.000000,-3.432905,True
7.738000,75.000000,20.000000,135.000000,A_feed_only,E1-E2,-16.165978,-16.165978,-0.049187,-3.308159,True
7.738000,75.000000,25.000000,135.000000,A_feed_only,E1-E2,-21.292733,-21.292733,-0.195062,-3.392460,True
7.738000,75.000000,30.000000,135.000000,A_feed_only,E1-E2,-26.229605,-26.229605,-0.453980,-3.701031,True
7.738000,75.000000,35.000000,135.000000,A_feed_only,E1-E2,-31.224496,-31.224496,-0.833286,-4.227911,True
7.738000,75.000000,40.000000,135.000000,A_feed_only,E1-E2,-36.471732,-36.471732,-1.332309,-4.953332,True
7.738000,75.000000,45.000000,135.000000,A_feed_only,E1-E2,-42.121181,-42.121181,-1.944200,-5.848329,True
7.738000,75.000000,50.000000,135.000000,A_feed_only,E1-E2,-48.282450,-48.282450,-2.657924,-6.877428,True
7.738000,75.000000,55.000000,135.000000,A_feed_only,E1-E2,-55.022188,-55.022188,-3.460079,-8.000170,True
7.738000,75.000000,60.000000,135.000000,A_feed_only,E1-E2,-62.354088,-62.354088,-4.336320,-9.172291,True
7.738000,75.000000,65.000000,135.000000,A_feed_only,E1-E2,-70.222971,-70.222971,-5.272307,-10.347696,True
7.738000,75.000000,70.000000,135.000000,A_feed_only,E1-E2,-78.489323,-78.489323,-6.254094,-11.482523,True
7.738000,75.000000,75.000000,135.000000,A_feed_only,E1-E2,-86.927431,-86.927431,-7.267909,-12.541741,True
7.738000,75.000000,80.000000,135.000000,A_feed_only,E1-E2,-95.250144,-95.250144,-8.299231,-13.506580,True
7.738000,75.000000,85.000000,135.000000,A_feed_only,E1-E2,-103.157224,-103.157224,-9.331138,-14.379154,True
7.738000,75.000000,90.000000,135.000000,A_feed_only,E1-E2,-110.378900,-110.378900,-10.341965,-15.181377,True
7.738000,75.000000,95.000000,135.000000,A_feed_only,E1-E2,-116.674184,-116.674184,-11.302876,-15.948616,True
7.738000,75.000000,100.000000,135.000000,A_feed_only,E1-E2,-121.756023,-121.756023,-12.176981,-16.720565,True
7.738000,75.000000,105.000000,135.000000,A_feed_only,E1-E2,-125.142745,-125.142745,-12.923126,-17.529252,True
7.738000,75.000000,110.000000,135.000000,A_feed_only,E1-E2,-125.978303,-125.978303,-13.507481,-18.376289,True
7.738000,75.000000,115.000000,135.000000,A_feed_only,E1-E2,-122.971498,-122.971498,-13.921421,-19.179905,True
7.738000,75.000000,120.000000,135.000000,A_feed_only,E1-E2,-114.904835,-114.904835,-14.196068,-19.681440,True
7.738000,75.000000,125.000000,135.000000,A_feed_only,E1-E2,-102.346059,-102.346059,-14.402188,-19.444721,True
7.738000,75.000000,130.000000,135.000000,A_feed_only,E1-E2,-88.839547,-88.839547,-14.635348,-18.247636,True
7.738000,75.000000,135.000000,135.000000,A_feed_only,E1-E2,-77.892022,-77.892022,-14.997851,-16.424756,True
7.738000,75.000000,140.000000,135.000000,A_feed_only,E1-E2,-70.226731,-70.226731,-15.588281,-14.481283,True
7.738000,75.000000,145.000000,135.000000,A_feed_only,E1-E2,-65.114641,-65.114641,-16.502617,-12.733341,True
7.738000,75.000000,150.000000,135.000000,A_feed_only,E1-E2,-62.005531,-62.005531,-17.848573,-11.328289,True
7.738000,75.000000,155.000000,135.000000,A_feed_only,E1-E2,-61.284380,-61.284380,-19.777792,-10.338142,True
7.738000,75.000000,160.000000,135.000000,A_feed_only,E1-E2,-65.422770,-65.422770,-22.527458,-9.811860,True
7.738000,75.000000,165.000000,135.000000,A_feed_only,E1-E2,-83.165562,-83.165562,-26.147087,-9.800606,True
7.738000,75.000000,170.000000,135.000000,A_feed_only,E1-E2,-127.230415,-127.230415,-27.362676,-10.377161,True
7.738000,75.000000,175.000000,135.000000,A_feed_only,E1-E2,-159.472957,-159.472957,-23.406381,-11.666294,True
7.738000,75.000000,180.000000,135.000000,A_feed_only,E1-E2,-171.514339,-171.514339,-19.524661,-13.916416,True
7.738000,75.000000,185.000000,135.000000,A_feed_only,E1-E2,-179.506185,-179.506185,-16.661769,-17.719480,True
7.738000,75.000000,190.000000,135.000000,A_feed_only,E1-E2,158.533788,-201.466212,-14.581779,-24.754590,True
7.738000,75.000000,195.000000,135.000000,A_feed_only,E1-E2,65.110545,-294.889455,-13.101316,-26.122919,True
7.738000,75.000000,200.000000,135.000000,A_feed_only,E1-E2,38.960079,-321.039921,-12.110861,-18.973483,True
7.738000,75.000000,205.000000,135.000000,A_feed_only,E1-E2,34.427763,-325.572237,-11.542346,-15.286247,True
7.738000,75.000000,210.000000,135.000000,A_feed_only,E1-E2,33.821620,-326.178380,-11.352326,-13.201561,True
7.738000,75.000000,215.000000,135.000000,A_feed_only,E1-E2,34.441643,-325.558357,-11.515574,-12.028081,True
7.738000,75.000000,220.000000,135.000000,A_feed_only,E1-E2,35.485258,-324.514742,-12.024540,-11.475943,True
7.738000,75.000000,225.000000,135.000000,A_feed_only,E1-E2,36.639986,-323.360014,-12.893313,-11.401608,True
7.738000,75.000000,230.000000,135.000000,A_feed_only,E1-E2,37.830751,-322.169249,-14.167355,-11.727854,True
7.738000,75.000000,235.000000,135.000000,A_feed_only,E1-E2,39.267125,-320.732875,-15.943587,-12.411174,True
7.738000,75.000000,240.000000,135.000000,A_feed_only,E1-E2,41.886062,-318.113938,-18.407466,-13.421467,True
7.738000,75.000000,245.000000,135.000000,A_feed_only,E1-E2,49.289301,-310.710699,-21.838381,-14.714178,True
7.738000,75.000000,250.000000,135.000000,A_feed_only,E1-E2,74.100639,-285.899361,-25.566279,-16.164572,True
7.738000,75.000000,255.000000,135.000000,A_feed_only,E1-E2,110.128403,-249.871597,-24.144856,-17.427189,True
7.738000,75.000000,260.000000,135.000000,A_feed_only,E1-E2,114.818314,-245.181686,-19.824990,-17.867885,True
7.738000,75.000000,265.000000,135.000000,A_feed_only,E1-E2,105.093855,-254.906145,-16.360687,-17.103318,True
7.738000,75.000000,270.000000,135.000000,A_feed_only,E1-E2,95.007190,-264.992810,-13.692296,-15.541121,True
7.738000,75.000000,275.000000,135.000000,A_feed_only,E1-E2,87.737649,-272.262351,-11.539382,-13.759278,True
7.738000,75.000000,280.000000,135.000000,A_feed_only,E1-E2,82.829569,-277.170431,-9.732969,-12.038904,True
7.738000,75.000000,285.000000,135.000000,A_feed_only,E1-E2,79.415793,-280.584207,-8.177126,-10.460519,True
7.738000,75.000000,290.000000,135.000000,A_feed_only,E1-E2,76.869169,-283.130831,-6.816996,-9.035651,True
7.738000,75.000000,295.000000,135.000000,A_feed_only,E1-E2,74.791759,-285.208241,-5.621249,-7.762079,True
7.738000,75.000000,300.000000,135.000000,A_feed_only,E1-E2,72.930215,-287.069785,-4.572148,-6.640542,True
7.738000,75.000000,305.000000,135.000000,A_feed_only,E1-E2,71.111061,-288.888939,-3.659495,-5.677608,True
7.738000,75.000000,310.000000,135.000000,A_feed_only,E1-E2,69.197317,-290.802683,-2.876765,-4.883949,True
7.738000,75.000000,315.000000,135.000000,A_feed_only,E1-E2,67.059478,-292.940522,-2.218601,-4.271244,True
7.738000,75.000000,320.000000,135.000000,A_feed_only,E1-E2,64.556312,-295.443688,-1.679233,-3.848830,True
7.738000,75.000000,325.000000,135.000000,A_feed_only,E1-E2,61.522712,-298.477288,-1.251440,-3.620277,True
7.738000,75.000000,330.000000,135.000000,A_feed_only,E1-E2,57.762977,-302.237023,-0.925691,-3.579463,True
7.738000,75.000000,335.000000,135.000000,A_feed_only,E1-E2,53.051285,-306.948715,-0.689227,-3.705108,True
7.738000,75.000000,340.000000,135.000000,A_feed_only,E1-E2,47.151706,-312.848294,-0.525205,-3.952863,True
7.738000,75.000000,345.000000,135.000000,A_feed_only,E1-E2,39.889166,-320.110834,-0.412643,-4.246780,True
7.738000,75.000000,350.000000,135.000000,A_feed_only,E1-E2,31.304564,-328.695436,-0.328356,-4.480409,True
7.738000,75.000000,355.000000,135.000000,A_feed_only,E1-E2,21.837367,-338.162633,-0.251671,-4.546608,True
7.738000,75.000000,360.000000,135.000000,A_feed_only,E1-E2,12.304576,-347.695424,-0.170982,-4.397246,True
7.738000,75.000000,0.000000,0.000000,A_feed_only,E2-E3,158.588690,158.588690,-0.546513,-12.107477,True
7.738000,75.000000,5.000000,0.000000,A_feed_only,E2-E3,176.887531,176.887531,-0.335470,-12.543657,True
7.738000,75.000000,10.000000,0.000000,A_feed_only,E2-E3,-165.067321,194.932679,-0.128924,-12.886691,True
7.738000,75.000000,15.000000,0.000000,A_feed_only,E2-E3,-147.886051,212.113949,0.000000,-13.121505,True
7.738000,75.000000,20.000000,0.000000,A_feed_only,E2-E3,-132.017290,227.982710,-0.001161,-13.269924,True
7.738000,75.000000,25.000000,0.000000,A_feed_only,E2-E3,-117.685572,242.314428,-0.160218,-13.379649,True
7.738000,75.000000,30.000000,0.000000,A_feed_only,E2-E3,-104.905689,255.094311,-0.483013,-13.506283,True
7.738000,75.000000,35.000000,0.000000,A_feed_only,E2-E3,-93.555086,266.444914,-0.958099,-13.701691,True
7.738000,75.000000,40.000000,0.000000,A_feed_only,E2-E3,-83.451579,276.548421,-1.561649,-14.011272,True
7.738000,75.000000,45.000000,0.000000,A_feed_only,E2-E3,-74.409316,285.590684,-2.262380,-14.476047,True
7.738000,75.000000,50.000000,0.000000,A_feed_only,E2-E3,-66.271828,293.728172,-3.026557,-15.136305,True
7.738000,75.000000,55.000000,0.000000,A_feed_only,E2-E3,-58.926108,301.073892,-3.822780,-16.036490,True
7.738000,75.000000,60.000000,0.000000,A_feed_only,E2-E3,-52.298838,307.701162,-4.625848,-17.233463,True
7.738000,75.000000,65.000000,0.000000,A_feed_only,E2-E3,-46.334014,313.665986,-5.418957,-18.813192,True
7.738000,75.000000,70.000000,0.000000,A_feed_only,E2-E3,-40.943776,319.056224,-6.194079,-20.929288,True
7.738000,75.000000,75.000000,0.000000,A_feed_only,E2-E3,-35.874789,324.125211,-6.951059,-23.910098,True
7.738000,75.000000,80.000000,0.000000,A_feed_only,E2-E3,-30.046364,329.953636,-7.696366,-28.671063,True
7.738000,75.000000,85.000000,0.000000,A_feed_only,E2-E3,-10.059817,-10.059817,-8.442350,-40.053266,False
7.738000,75.000000,90.000000,0.000000,A_feed_only,E2-E3,135.285349,495.285349,-9.207430,-34.285688,True
7.738000,75.000000,95.000000,0.000000,A_feed_only,E2-E3,142.929676,502.929676,-10.017299,-26.484958,True
7.738000,75.000000,100.000000,0.000000,A_feed_only,E2-E3,144.188982,504.188982,-10.906980,-22.377549,True
7.738000,75.000000,105.000000,0.000000,A_feed_only,E2-E3,143.201531,503.201531,-11.923268,-19.573487,True
7.738000,75.000000,110.000000,0.000000,A_feed_only,E2-E3,140.192366,500.192366,-13.125990,-17.455650,True
7.738000,75.000000,115.000000,0.000000,A_feed_only,E2-E3,134.495497,494.495497,-14.580956,-15.782471,True
7.738000,75.000000,120.000000,0.000000,A_feed_only,E2-E3,124.444925,484.444925,-16.312076,-14.443672,True
7.738000,75.000000,125.000000,0.000000,A_feed_only,E2-E3,106.984996,466.984996,-18.087621,-13.388137,True
7.738000,75.000000,130.000000,0.000000,A_feed_only,E2-E3,80.289220,440.289220,-18.924137,-12.596860,True
7.738000,75.000000,135.000000,0.000000,A_feed_only,E2-E3,52.411621,412.411621,-17.770788,-12.072179,True
7.738000,75.000000,140.000000,0.000000,A_feed_only,E2-E3,32.966712,392.966712,-15.519000,-11.834712,True
7.738000,75.000000,145.000000,0.000000,A_feed_only,E2-E3,21.112174,381.112174,-13.353179,-11.925345,True
7.738000,75.000000,150.000000,0.000000,A_feed_only,E2-E3,13.596841,373.596841,-11.661065,-12.412723,True
7.738000,75.000000,155.000000,0.000000,A_feed_only,E2-E3,8.440727,368.440727,-10.514161,-13.411019,True
7.738000,75.000000,160.000000,0.000000,A_feed_only,E2-E3,4.557392,364.557392,-9.931859,-15.124831,True
7.738000,75.000000,165.000000,0.000000,A_feed_only,E2-E3,1.090343,361.090343,-9.951106,-17.986747,True
7.738000,75.000000,170.000000,0.000000,A_feed_only,E2-E3,-4.000695,355.999305,-10.655062,-23.261682,True
7.738000,75.000000,175.000000,0.000000,A_feed_only,E2-E3,-56.477281,-56.477281,-12.219392,-38.745045,False
7.738000,75.000000,180.000000,0.000000,A_feed_only,E2-E3,-164.221491,195.778509,-15.049890,-24.807932,True
7.738000,75.000000,185.000000,0.000000,A_feed_only,E2-E3,-162.603770,197.396230,-20.357594,-18.818061,True
7.738000,75.000000,190.000000,0.000000,A_feed_only,E2-E3,-98.215962,261.784038,-31.571524,-15.746895,True
7.738000,75.000000,195.000000,0.000000,A_feed_only,E2-E3,-18.452019,341.547981,-21.168512,-13.972919,True
7.738000,75.000000,200.000000,0.000000,A_feed_only,E2-E3,-10.300938,349.699062,-15.694740,-12.993582,True
7.738000,75.000000,205.000000,0.000000,A_feed_only,E2-E3,-7.197601,352.802399,-12.805002,-12.581713,True
7.738000,75.000000,210.000000,0.000000,A_feed_only,E2-E3,-4.951751,355.048249,-11.113303,-12.610100,True
7.738000,75.000000,215.000000,0.000000,A_feed_only,E2-E3,-2.698885,357.301115,-10.141017,-12.995326,True
7.738000,75.000000,220.000000,0.000000,A_feed_only,E2-E3,-0.177884,359.822116,-9.656743,-13.674422,True
7.738000,75.000000,225.000000,0.000000,A_feed_only,E2-E3,2.647859,362.647859,-9.519502,-14.591989,True
7.738000,75.000000,230.000000,0.000000,A_feed_only,E2-E3,5.671772,365.671772,-9.622789,-15.689118,True
7.738000,75.000000,235.000000,0.000000,A_feed_only,E2-E3,8.665988,368.665988,-9.866649,-16.889000,True
7.738000,75.000000,240.000000,0.000000,A_feed_only,E2-E3,11.313926,371.313926,-10.141148,-18.077493,True
7.738000,75.000000,245.000000,0.000000,A_feed_only,E2-E3,13.331504,373.331504,-10.322821,-19.088752,True
7.738000,75.000000,250.000000,0.000000,A_feed_only,E2-E3,14.722363,374.722363,-10.293600,-19.730032,True
7.738000,75.000000,255.000000,0.000000,A_feed_only,E2-E3,15.942836,375.942836,-9.980706,-19.873438,True
7.738000,75.000000,260.000000,0.000000,A_feed_only,E2-E3,17.599955,377.599955,-9.386361,-19.542271,True
7.738000,75.000000,265.000000,0.000000,A_feed_only,E2-E3,19.968912,379.968912,-8.574740,-18.876581,True
7.738000,75.000000,270.000000,0.000000,A_feed_only,E2-E3,22.940342,382.940342,-7.630283,-18.027574,True
7.738000,75.000000,275.000000,0.000000,A_feed_only,E2-E3,26.267935,386.267935,-6.625533,-17.099708,True
7.738000,75.000000,280.000000,0.000000,A_feed_only,E2-E3,29.744108,389.744108,-5.611862,-16.151308,True
7.738000,75.000000,285.000000,0.000000,A_feed_only,E2-E3,33.246325,393.246325,-4.623671,-15.213298,True
7.738000,75.000000,290.000000,0.000000,A_feed_only,E2-E3,36.730059,396.730059,-3.685489,-14.304584,True
7.738000,75.000000,295.000000,0.000000,A_feed_only,E2-E3,40.214442,400.214442,-2.817396,-13.440791,True
7.738000,75.000000,300.000000,0.000000,A_feed_only,E2-E3,43.771609,403.771609,-2.038027,-12.638224,True
7.738000,75.000000,305.000000,0.000000,A_feed_only,E2-E3,47.518659,407.518659,-1.365560,-11.914991,True
7.738000,75.000000,310.000000,0.000000,A_feed_only,E2-E3,51.610397,411.610397,-0.817249,-11.290441,True
7.738000,75.000000,315.000000,0.000000,A_feed_only,E2-E3,56.233225,416.233225,-0.407849,-10.783574,True
7.738000,75.000000,320.000000,0.000000,A_feed_only,E2-E3,61.602112,421.602112,-0.147092,-10.410875,True
7.738000,75.000000,325.000000,0.000000,A_feed_only,E2-E3,67.961599,427.961599,-0.036266,-10.184056,True
7.738000,75.000000,330.000000,0.000000,A_feed_only,E2-E3,75.587594,435.587594,-0.063935,-10.108209,True
7.738000,75.000000,335.000000,0.000000,A_feed_only,E2-E3,84.778923,444.778923,-0.201246,-10.180767,True
7.738000,75.000000,340.000000,0.000000,A_feed_only,E2-E3,95.819297,455.819297,-0.398658,-10.391287,True
7.738000,75.000000,345.000000,0.000000,A_feed_only,E2-E3,108.892604,468.892604,-0.588513,-10.721491,True
7.738000,75.000000,350.000000,0.000000,A_feed_only,E2-E3,123.967058,483.967058,-0.699727,-11.144493,True
7.738000,75.000000,355.000000,0.000000,A_feed_only,E2-E3,140.721287,500.721287,-0.685139,-11.622816,True
7.738000,75.000000,360.000000,0.000000,A_feed_only,E2-E3,158.588690,518.588690,-0.546513,-12.107477,True
7.738000,75.000000,0.000000,45.000000,A_feed_only,E2-E3,12.191671,12.191671,-0.303863,-4.432187,True
7.738000,75.000000,5.000000,45.000000,A_feed_only,E2-E3,26.284012,26.284012,-0.161556,-4.402581,True
7.738000,75.000000,10.000000,45.000000,A_feed_only,E2-E3,39.633531,39.633531,-0.046824,-4.450042,True
7.738000,75.000000,15.000000,45.000000,A_feed_only,E2-E3,52.208233,52.208233,0.000000,-4.571933,True
7.738000,75.000000,20.000000,45.000000,A_feed_only,E2-E3,64.050491,64.050491,-0.048717,-4.770143,True
7.738000,75.000000,25.000000,45.000000,A_feed_only,E2-E3,75.239384,75.239384,-0.206762,-5.049239,True
7.738000,75.000000,30.000000,45.000000,A_feed_only,E2-E3,85.863973,85.863973,-0.475050,-5.413147,True
7.738000,75.000000,35.000000,45.000000,A_feed_only,E2-E3,96.000529,96.000529,-0.843957,-5.861744,True
7.738000,75.000000,40.000000,45.000000,A_feed_only,E2-E3,105.692377,105.692377,-1.296808,-6.388673,True
7.738000,75.000000,45.000000,45.000000,A_feed_only,E2-E3,114.936721,114.936721,-1.814128,-6.981020,True
